timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,mem_used_kb,mem_available_kb,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault
2026-03-28T13:14:49-07:00,74,52.63,37.81,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,80.3,73.8,79.6,73.2,74.3,80.4,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,55906624,69536244,1.67,0.00,0.00,0.00,0.19,43819,661552,4290024,150261250,0,10610
2026-03-28T13:14:50-07:00,75,52.87,38.97,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,82.4,73.7,82.4,73.3,73.2,81.2,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,55906420,69536448,1.67,0.00,0.00,0.00,0.19,43819,661552,4290024,150261250,0,10610
2026-03-28T13:14:52-07:00,77,53.00,37.09,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,83.3,73.8,83.3,73.1,73.2,80.5,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,55919364,69523504,1.67,0.00,0.00,0.00,0.16,43819,661552,4290024,150261250,0,10610
2026-03-28T13:14:53-07:00,78,52.82,36.88,96,0,2405,2080,2405,21,P0,0x0000000000000000,0,0,0,83.2,73.8,83.2,73.1,73.0,80.8,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,55900936,69541932,1.77,0.00,0.00,0.00,0.16,43819,661552,4290024,150261250,0,10610
2026-03-28T13:14:54-07:00,75,53.08,40.34,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,83.4,73.7,83.4,73.1,73.2,80.9,76.8,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,55884008,69558860,1.77,0.00,0.00,0.00,0.13,43819,661564,4290024,150261450,0,10610
2026-03-28T13:14:56-07:00,73,52.76,39.43,96,0,2398,2093,2398,20,P0,0x0000000000000000,0,0,0,81.6,73.8,80.3,73.0,73.4,81.6,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56501524,68941344,1.77,0.00,0.00,0.00,0.10,43819,661564,4290024,150261450,0,10610
2026-03-28T13:14:57-07:00,74,53.84,39.65,96,0,2405,2093,2405,20,P0,0x0000000000000000,0,0,0,81.7,73.6,79.4,73.1,73.1,81.7,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56528936,68913932,1.77,0.00,0.00,0.00,0.10,43819,661566,4290024,150261474,0,10610
2026-03-28T13:14:58-07:00,73,53.00,37.13,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,81.3,73.8,80.3,73.0,73.6,81.3,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56534956,68907912,1.87,0.00,0.00,0.00,0.08,43819,661566,4290024,150261474,0,10610
2026-03-28T13:14:59-07:00,73,52.83,35.74,96,0,2405,2093,2405,21,P0,0x0000000000000000,0,0,0,83.3,73.8,83.3,73.1,73.7,80.9,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56497956,68944912,1.87,0.00,0.00,0.00,0.07,43819,661568,4290024,150261610,0,10610
2026-03-28T13:15:01-07:00,74,53.06,39.29,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,81.2,73.7,80.7,73.0,72.9,81.2,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,56514772,68928096,1.87,0.00,0.00,0.00,0.07,43819,661580,4290024,150261810,0,10610
2026-03-28T13:15:02-07:00,76,53.61,39.49,96,0,2398,2093,2398,20,P0,0x0000000000000000,0,0,0,81.5,73.7,80.4,73.0,72.5,81.5,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,56507444,68935424,1.87,0.00,0.00,0.00,0.05,43819,661581,4290024,150261818,0,10610
2026-03-28T13:15:03-07:00,79,52.81,40.81,96,0,2398,2080,2398,20,P0,0x0000000000000000,0,0,0,80.8,73.8,80.2,73.0,73.2,80.8,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56512460,68930408,2.04,0.00,0.00,0.00,0.04,43819,661605,4290024,150265874,0,10610
2026-03-28T13:15:05-07:00,73,53.10,38.92,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,83.2,73.7,83.2,73.0,73.7,80.7,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,56497104,68945764,2.04,0.00,0.00,0.00,0.04,43819,661630,4290024,150266106,0,10610
2026-03-28T13:15:06-07:00,77,53.17,36.90,96,0,2398,2099,2398,21,P0,0x0000000000000000,0,0,0,80.8,73.6,80.8,73.2,73.2,80.6,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,56497508,68945360,2.04,0.00,0.00,0.00,0.03,43819,661642,4290024,150266306,0,10610
2026-03-28T13:15:07-07:00,73,53.21,39.96,96,0,2398,2099,2398,20,P0,0x0000000000000000,0,0,0,82.6,73.6,82.7,73.1,72.5,80.4,78.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,56509396,68933472,2.04,0.00,0.00,0.00,0.03,43819,661644,4290024,150266410,0,10610
2026-03-28T13:15:08-07:00,73,54.51,32.53,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,84.7,73.7,84.8,73.1,72.2,80.7,79.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56500540,68942328,1.96,0.00,0.00,0.00,0.03,43819,661644,4290024,150266410,0,10610
2026-03-28T13:15:10-07:00,75,53.01,40.14,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,85.4,73.7,85.4,72.9,72.1,80.3,79.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,56509780,68933088,1.96,0.00,0.00,0.00,0.02,43819,661644,4290024,150266410,0,10610
2026-03-28T13:15:11-07:00,79,53.36,36.14,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,85.1,73.7,85.1,73.0,72.3,79.6,79.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57114136,68328732,1.96,0.00,0.00,0.00,0.02,43819,661658,4290024,150266706,0,10610
2026-03-28T13:15:12-07:00,77,52.84,36.30,96,0,2398,2093,2398,20,P0,0x0000000000000000,0,0,0,85.3,73.7,85.3,72.9,72.6,80.5,79.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57110884,68331984,1.96,0.00,0.00,0.00,0.02,43819,661658,4290024,150266706,0,10610
2026-03-28T13:15:14-07:00,75,52.99,36.28,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,79.9,73.3,76.2,73.4,77.4,79.8,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57106228,68336640,1.88,0.00,0.00,0.00,0.01,43819,661658,4290024,150266706,0,10610
2026-03-28T13:15:15-07:00,77,53.02,39.93,96,0,2405,2086,2405,20,P0,0x0000000000000000,0,0,0,80.8,73.4,80.5,73.0,74.0,80.8,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57110464,68332404,1.88,0.00,0.00,0.00,0.01,43819,661658,4290024,150266706,0,10610
2026-03-28T13:15:16-07:00,74,53.11,37.39,96,0,2405,2086,2405,20,P0,0x0000000000000000,0,0,0,80.4,73.1,74.5,73.1,80.4,80.4,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57125336,68317532,1.88,0.00,0.00,0.00,0.01,43819,661670,4290024,150266906,0,10610
2026-03-28T13:15:17-07:00,73,53.12,41.53,96,0,2398,2099,2398,21,P0,0x0000000000000000,0,0,0,83.2,73.1,72.7,73.1,83.3,81.5,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57120240,68322628,1.88,0.00,0.00,0.00,0.01,43819,661670,4290024,150266906,0,10610
2026-03-28T13:15:19-07:00,76,52.74,36.97,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.1,73.4,72.7,73.6,79.9,81.1,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57147740,68295128,1.89,0.00,0.00,0.00,0.01,43819,661670,4290024,150266906,0,10610
2026-03-28T13:15:20-07:00,80,52.82,38.79,96,0,2398,2086,2398,16,P0,0x0000000000000000,0,0,0,82.2,73.6,72.6,73.7,82.3,80.7,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57128064,68314804,1.89,0.00,0.00,0.00,0.00,43819,661670,4290024,150266906,0,10610
2026-03-28T13:15:21-07:00,76,53.16,36.95,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,80.7,73.4,80.2,73.1,75.2,80.7,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,57754992,67687876,1.89,0.00,0.00,0.00,0.00,43819,661682,4290024,150267098,0,10610
2026-03-28T13:15:23-07:00,73,53.77,39.55,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,80.6,73.3,77.6,73.1,73.8,80.6,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,57766168,67676700,1.89,0.00,0.00,0.00,0.00,43819,661682,4290024,150267098,0,10610
2026-03-28T13:15:24-07:00,77,53.45,37.32,96,0,2405,2086,2405,20,P0,0x0000000000000000,0,0,0,81.6,73.2,81.6,73.0,72.4,80.7,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57740200,67702668,1.82,0.00,0.00,0.00,0.00,43819,661682,4290024,150267098,0,10610
2026-03-28T13:15:25-07:00,73,52.90,35.23,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.2,73.2,80.0,72.9,72.2,81.2,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57741672,67701196,1.82,0.00,0.00,0.00,0.00,43819,661682,4290024,150267098,0,10610
2026-03-28T13:15:26-07:00,73,54.05,36.54,96,0,2405,2080,2405,20,P0,0x0000000000000000,0,0,0,82.4,73.5,82.4,72.9,72.6,79.8,78.1,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57774116,67668752,1.82,0.00,0.00,0.00,0.00,43819,661694,4290024,150267298,0,10610
2026-03-28T13:15:28-07:00,73,53.87,37.36,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.1,73.3,74.8,72.9,80.9,81.1,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,57796164,67646704,1.82,0.00,0.00,0.00,0.00,43819,661694,4290024,150267298,0,10610
2026-03-28T13:15:29-07:00,73,53.27,35.97,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,80.8,73.5,73.1,73.5,80.6,80.7,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,57784304,67658564,1.75,0.00,0.00,0.00,0.00,43819,661696,4290024,150267314,0,10610
2026-03-28T13:15:30-07:00,78,53.58,43.97,96,0,2405,2086,2405,16,P0,0x0000000000000000,0,0,0,83.1,73.5,72.4,73.7,83.1,80.4,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57778124,67664744,1.75,0.00,0.00,0.00,0.00,43819,661696,4290024,150267314,0,10610
2026-03-28T13:15:32-07:00,77,53.22,39.33,96,0,2398,2080,2398,21,P0,0x0000000000000000,0,0,0,83.5,73.6,72.5,73.7,83.5,81.6,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57767392,67675476,1.75,0.00,0.00,0.00,0.00,43819,661712,4290024,150267642,0,10610
2026-03-28T13:15:33-07:00,78,53.37,38.84,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.4,73.4,75.5,73.2,75.8,81.4,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57768888,67673980,1.75,0.00,0.00,0.00,0.00,43819,661712,4290024,150267642,0,10610
2026-03-28T13:15:34-07:00,73,53.42,40.14,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.7,73.5,78.9,72.9,73.4,81.7,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57770548,67672320,1.77,0.00,0.00,0.00,0.00,43819,661712,4290024,150267642,0,10610
2026-03-28T13:15:35-07:00,73,53.38,37.79,96,0,2405,2093,2405,20,P0,0x0000000000000000,0,0,0,82.2,73.6,82.2,72.9,73.5,80.7,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,57766432,67676436,1.77,0.00,0.00,0.00,0.00,43819,661712,4290024,150267642,0,10610
2026-03-28T13:15:37-07:00,79,53.12,38.64,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,80.7,73.6,75.4,73.4,78.7,81.0,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,58418456,67024412,1.77,0.00,0.00,0.00,0.00,43819,661733,4290024,150267994,0,10610
2026-03-28T13:15:38-07:00,78,53.69,38.17,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,82.3,73.6,73.7,73.7,82.3,81.3,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58408408,67034460,1.79,0.00,0.00,0.00,0.00,43819,661733,4290024,150267994,0,10610
2026-03-28T13:15:39-07:00,74,53.26,35.77,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.1,73.6,73.1,73.4,80.0,81.1,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58410752,67032116,1.79,0.00,0.00,0.00,0.00,43819,661733,4290024,150267994,0,10610
2026-03-28T13:15:41-07:00,74,54.05,34.84,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.7,73.5,81.7,73.1,74.3,80.6,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58411816,67031052,1.79,0.00,0.00,0.00,0.00,43819,661733,4290024,150267994,0,10610
2026-03-28T13:15:42-07:00,74,53.19,34.28,96,0,2405,2080,2405,20,P0,0x0000000000000000,0,0,0,81.0,73.4,81.0,73.0,72.6,81.0,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58420744,67022124,1.79,0.00,0.00,0.00,0.00,43819,661748,4290024,150268306,0,10610
2026-03-28T13:15:43-07:00,78,53.19,45.32,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,81.8,73.2,81.8,73.0,72.5,81.7,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58422692,67020176,1.73,0.00,0.00,0.00,0.00,43819,661748,4290024,150268306,0,10610
2026-03-28T13:15:45-07:00,73,52.85,37.42,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,83.0,73.1,83.1,73.1,73.0,80.3,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,58413312,67029556,1.73,0.00,0.00,0.00,0.00,43819,661748,4290024,150268306,0,10610
2026-03-28T13:15:46-07:00,73,53.62,32.22,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,83.6,73.0,83.6,73.0,72.8,80.7,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,58398460,67044408,1.73,0.00,0.00,0.00,0.00,43819,661748,4290024,150268306,0,10610
2026-03-28T13:15:47-07:00,79,54.02,32.70,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,83.3,73.0,83.3,73.0,72.9,80.3,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,58419468,67023400,1.73,0.00,0.00,0.00,0.00,43819,661762,4290024,150268594,0,10610
2026-03-28T13:15:49-07:00,78,53.84,35.29,96,0,2398,2099,2398,21,P0,0x0000000000000000,0,0,0,83.4,73.1,83.4,72.9,73.1,80.8,76.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,58422508,67020360,1.67,0.00,0.00,0.00,0.00,43819,661762,4290024,150268594,0,10610
2026-03-28T13:15:50-07:00,76,53.26,39.54,96,0,2398,2099,2398,20,P0,0x0000000000000000,0,0,0,80.7,73.2,78.0,73.0,72.6,80.7,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,58407616,67035252,1.67,0.00,0.00,0.00,0.00,43819,661762,4290024,150268594,0,10610
2026-03-28T13:15:51-07:00,73,52.90,39.69,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.7,73.1,81.7,72.9,72.5,81.0,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,58394432,67048436,1.67,0.00,0.00,0.00,0.00,43819,661762,4290024,150268594,0,10610
2026-03-28T13:15:52-07:00,74,53.49,38.41,96,0,2405,2093,2405,21,P0,0x0000000000000000,0,0,0,81.7,73.2,81.7,73.0,72.7,80.7,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,59040840,66402028,1.67,0.00,0.00,0.00,0.00,43819,661774,4290024,150268794,0,10610
2026-03-28T13:15:54-07:00,80,53.62,37.16,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,81.2,73.3,74.8,73.3,77.1,81.2,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59035552,66407316,1.70,0.00,0.00,0.00,0.00,43819,661774,4290024,150268794,0,10610
2026-03-28T13:15:55-07:00,75,53.50,39.36,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,81.6,73.1,81.0,73.0,73.6,81.6,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59059080,66383788,1.70,0.00,0.00,0.00,0.00,43819,661774,4290024,150268794,0,10610
2026-03-28T13:15:56-07:00,79,53.44,44.58,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,81.9,73.1,78.0,72.9,72.9,81.7,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59057688,66385180,1.70,0.00,0.00,0.00,0.00,43819,661774,4290024,150268794,0,10610
2026-03-28T13:15:58-07:00,74,54.27,33.22,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,80.0,73.4,79.4,72.9,72.9,80.0,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59054132,66388736,1.70,0.00,0.00,0.00,0.00,43819,661786,4290024,150268994,0,10610
2026-03-28T13:15:59-07:00,74,53.90,36.71,96,0,2405,2093,2405,21,P0,0x0000000000000000,0,0,0,81.2,73.0,76.4,72.9,78.0,81.2,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59052900,66389968,1.64,0.00,0.00,0.00,0.00,43819,661786,4290024,150268994,0,10610
2026-03-28T13:16:00-07:00,73,54.05,36.62,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,81.6,72.9,73.6,73.2,78.5,81.6,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59062732,66380136,1.64,0.00,0.00,0.00,0.00,43819,661788,4290024,150269018,0,10610
2026-03-28T13:16:02-07:00,74,54.02,36.42,96,0,2405,2099,2405,21,P0,0x0000000000000000,0,0,0,81.6,73.0,77.1,73.2,77.7,81.6,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59071352,66371516,1.64,0.00,0.00,0.00,0.00,43819,661788,4290024,150269018,0,10610
2026-03-28T13:16:03-07:00,76,53.69,37.20,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,80.7,73.1,77.8,73.0,73.4,80.7,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59705236,65737632,1.64,0.00,0.00,0.00,0.00,43819,661800,4290024,150269234,0,10610
2026-03-28T13:16:04-07:00,73,54.20,33.10,96,0,2405,2093,2405,21,P0,0x0000000000000000,0,0,0,80.5,72.9,79.1,73.0,72.3,80.5,76.4,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59726596,65716272,1.59,0.00,0.00,0.00,0.00,43819,661800,4290024,150269234,0,10610
2026-03-28T13:16:06-07:00,73,54.03,38.68,96,0,2398,2099,2398,21,P0,0x0000000000000000,0,0,0,81.4,73.0,73.8,73.2,77.5,81.4,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59725228,65717640,1.59,0.00,0.00,0.00,0.00,43819,661800,4290024,150269234,0,10610
2026-03-28T13:16:07-07:00,75,53.93,35.72,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,81.5,73.1,72.6,73.6,81.5,80.6,76.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,59718364,65724504,1.59,0.00,0.00,0.00,0.00,43819,661802,4290024,150269338,0,10610
2026-03-28T13:16:08-07:00,78,53.98,35.98,96,0,2398,2093,2398,20,P0,0x0000000000000000,0,0,0,81.4,73.2,72.9,73.5,79.9,81.2,76.6,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59730028,65712840,1.62,0.00,0.00,0.00,0.00,43819,661816,4290024,150269650,0,10610
2026-03-28T13:16:09-07:00,78,53.82,41.30,96,0,2398,2086,2398,20,P0,0x0000000000000000,0,0,0,82.3,73.3,72.4,73.6,82.3,80.8,76.7,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59730068,65712800,1.62,0.00,0.00,0.00,0.00,43819,661816,4290024,150269650,0,10610
2026-03-28T13:16:11-07:00,73,53.71,39.20,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,81.4,73.5,72.9,73.3,78.8,81.4,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59759472,65683396,1.62,0.00,0.00,0.00,0.00,43819,661816,4290024,150269650,0,10610
2026-03-28T13:16:12-07:00,73,53.96,34.37,96,0,2398,2080,2398,21,P0,0x0000000000000000,0,0,0,81.6,73.4,81.8,72.9,74.4,80.7,77.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,59741760,65701108,1.62,0.00,0.00,0.00,0.00,43819,661824,4290024,150269714,0,10610
2026-03-28T13:16:13-07:00,73,55.38,86.48,96,0,2398,2080,2398,17,P0,0x0000000000000000,0,0,0,84.3,73.6,84.3,73.1,72.9,80.9,79.0,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59743164,65699704,1.57,0.00,0.00,0.00,0.00,43819,661838,4290024,150269994,0,10610
2026-03-28T13:16:15-07:00,73,53.13,88.55,96,0,2405,2086,2405,12,P0,0x0000000000000000,0,0,0,84.9,73.7,84.9,73.0,72.6,81.0,79.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59735200,65707668,1.57,0.00,0.00,0.00,0.00,43819,661838,4290024,150269994,0,10610
2026-03-28T13:16:16-07:00,77,52.59,45.54,96,0,2405,2080,2405,12,P0,0x0000000000000000,0,0,0,85.0,73.8,85.0,72.9,72.4,80.6,79.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59747912,65694956,1.57,0.00,0.00,0.00,0.00,43819,661838,4290024,150269994,0,10610
2026-03-28T13:16:17-07:00,79,52.53,57.83,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,85.3,73.9,85.3,72.9,72.7,81.9,79.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,59715308,65727560,1.57,0.00,0.00,0.00,0.00,43819,661838,4290024,150269994,0,10610
2026-03-28T13:16:18-07:00,73,53.17,35.51,96,0,2405,2080,2405,21,P0,0x0000000000000000,0,0,0,85.0,73.8,85.0,73.0,72.3,80.8,78.9,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,60351948,65090920,1.53,0.00,0.00,0.00,0.00,43819,661852,4290024,150270282,0,10610
2026-03-28T13:16:20-07:00,79,52.48,67.33,96,0,2405,2080,2405,11,P0,0x0000000000000000,0,0,0,80.9,73.6,78.9,73.0,79.0,80.7,76.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,60379428,65063440,1.53,0.00,0.00,0.00,0.00,43819,661852,4290024,150270282,0,10610
2026-03-28T13:16:21-07:00,73,52.12,46.02,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,83.0,73.2,74.2,73.0,83.0,81.2,76.0,2,5000,56.8,0,70.0,70.0,70.0,70.0,0.0,3900,2808,60356992,65085876,1.53,0.00,0.00,0.00,0.00,43819,661852,4290024,150270282,0,10610
2026-03-28T13:16:22-07:00,73,52.36,36.29,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,80.8,73.3,73.5,73.1,80.8,80.7,76.1,2,5000,56.8,0,70.0,70.0,70.0,70.0,68.0,3900,2808,60367944,65074924,1.53,0.00,0.00,0.00,0.00,43819,661852,4290024,150270282,0,10610
2026-03-28T13:16:24-07:00,80,51.51,37.32,96,0,2398,2093,2398,21,P0,0x0000000000000000,0,0,0,83.3,73.4,72.9,73.1,83.3,81.3,76.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,60362996,65079872,1.64,0.00,0.00,0.00,0.00,43819,661864,4290024,150270482,0,10610
2026-03-28T13:16:25-07:00,73,54.08,35.79,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,82.1,73.2,72.9,73.1,79.9,82.1,76.5,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,60342252,65100616,1.64,0.00,0.00,0.00,0.00,43819,661864,4290024,150270482,0,10610
2026-03-28T13:16:26-07:00,73,53.99,36.29,96,0,2405,2086,2405,21,P0,0x0000000000000000,0,0,0,82.5,73.2,73.1,73.0,81.6,82.5,76.3,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,60353504,65089364,1.64,0.00,0.00,0.00,0.00,43819,661864,4290024,150270482,0,10610
2026-03-28T13:16:28-07:00,76,53.60,35.76,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,80.9,73.1,80.9,72.9,74.9,80.3,76.0,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,60353200,65089668,1.64,0.00,0.00,0.00,0.00,43819,661864,4290024,150270482,0,10610
2026-03-28T13:16:29-07:00,79,54.10,32.19,96,0,2398,2086,2398,21,P0,0x0000000000000000,0,0,0,81.0,73.1,75.5,73.1,80.4,80.8,76.2,2,5000,56.8,0,70.0,70.0,70.0,70.0,70.0,3900,2808,60365816,65077052,1.67,0.00,0.00,0.00,0.00,43819,661876,4290024,150270682,0,10610
